GAME_TITLE,CONSOLE_NUM,DATE_FIRST_RELEASED,GAME_SERIES,ID,CUSTOM,CUSTOM_NAME,REMAKE_RMSTR_RRLSE,REMAKE_RMSTR_RRLSE NAME,REGION,DIRECT_SEQUEL
Pokemon Shining Pearl,17,202111,POKEMON,01389,,,REMAKE,Pokemon Pearl,,
Pokemon Shield,17,201911,POKEMON,01390,,,,,,
Pokemon Trading Card Game,10,199812,POKEMON,01391,,,,,,
Pokemon Card GB2: Great Rocket-Dan Sanjō!,10,200103,POKEMON,01392,,,,,jp,
Pokemon Trozei,07,200510,POKEMON,01393,,,,,,
Pokemon Ultra Moon,11,201711,POKEMON,01394,,,ALT,Pokemon Moon,,
Pokemon Ultra Sun,11,201711,POKEMON,01395,,,ALT,Pokemon Sun,,
Pokemon White,07,201009,POKEMON,01396,,,,,,
Pokemon White 2,07,201206,POKEMON,01397,,,,,,Pokemon White
Pokemon X,11,201310,POKEMON,01398,,,,,,
Pokemon XD: Gale of Darkness,04,200508,POKEMON,01399,,,,,,
Pokemon Y,11,201310,POKEMON,01400,,,,,,
Pokemon Yellow,09,199809,POKEMON,01401,,,,,,
PokePark 2: Wonders Beyond,05,200912,POKEMON,01402,,,,,,
PokePark Wii: Pikachu's Adventure,05,201111,POKEMON,01403,,,,,,
Pokken Tournament,18,201603,POKEMON,01404,,,,,,
Pokken Tournament DX,17,201709,POKEMON,01405,,,,,,
Poochy & Yoshi's Woolly World,11,,,01406,,,,,,
Popeye,01,,,01407,,,,,,
Primal Rage,02,,,01408,,,,,,
Prince of Persia,02,,,01409,,,,,,
Prince of Persia,10,,,01410,,,,,,
Prince of Persia: The Fallen King,07,,,01411,,,,,,
Prince of Persia: The Forgotten Sands,05,,,01412,,,,,,
Prince of Persia: The Forgotten Sands,07,,,01413,,,,,,
Prince of Persia: The Sands of Time,04,,,01414,,,,,,
Prince of Persia: The Two Thrones,04,,,01415,,,,,,
Prince of Persia: Warrior Within,04,,,01416,,,,,,
Pro Wrestling,01,,,01417,,,,,,
Professor Layton and the Azran Legacy,11,,,01418,,,,,,
Professor Layton and the Curious Village,07,,,01419,,,,,,
Professor Layton and the Diabolical Box,07,,,01420,,,,,,
Professor Layton and the Last Specter,07,,,01421,,,,,,
Professor Layton and the Miracle Mask,11,,,01422,,,,,,
Professor Layton and the Unwound Future,07,,,01423,,,,,,
Professor Layton vs. Phoenix Wright: Ace Attorney,11,,,01424,,,,,,
Project X Zone,11,,,01425,,,,,,
Project X Zone 2,11,,,01426,,,,,,
Punch Club,11,,,01427,,,,,,
Punch-Out,01,,,01428,,,,,,
Punch-Out!!,05,,,01429,,,,,,
Pushmo,11,,,01430,,,,,,
Puyo Pop Fever,04,,,01431,,,,,,
Puyo Pop Fever,07,,,01432,,,,,,
Puyo Pop Fever,08,,,01433,,,,,,
Puzzle & Dragons: Super Mario Bros. Edition,11,,,01434,,,,,,
Puzzle de Harvest Moon,07,,,01435,,,,,,
Qix,09,,,01436,,,,,,
Quake 64,03,,,01437,,,,,,
Quake II,03,,,01438,,,,,,
Quest 64,03,,,01439,,,,,,
R-Type,09,,,01440,,,,,,
R-Type DX,10,,,01441,,,,,,
R-Type II,09,,,01442,,,,,,
R-Type III: The Third Lightning,02,,,01443,,,,,,
R-Type III: The Third Lightning,08,,,01444,,,,,,
R: Racing Evolution,04,,,01445,,,,,,
R.C. Pro-Am,01,,,01446,,,,,,
R.C. Pro-Am II,01,,,01447,,,,,,
R4: Ridge Racer Type 4,12,,,01448,,,,,,
Rabbids Go Home,05,,,01449,,,,,,
Rabbids Go Home,07,,,01450,,,,,,
Rabbids: Travel in Time 3D,11,,,01451,,,,,,
Rad Racer,01,,,01452,,,,,,
Rad Racer II,01,,,01453,,,,,,
Radar Mission,09,,,01454,,,,,,
Radiant Historia,07,,,01455,,,,,,
Radiant Historia: Perfect Chronology,11,,,01456,,,,,,
Raving Rabbids: Travel in Time,05,,,01457,,,,,,
Rayman,10,,,01458,,,,,,
Rayman 2: The Great Escape,03,,,01459,,,,,,
Rayman 2: The Great Escape,10,,,01460,,,,,,
Rayman 3,08,,,01461,,,,,,
Rayman 3: Hoodlum Havoc,04,,,01462,,,,,,
Rayman 3D,11,,,01463,,,,,,
Rayman Advance,08,,,01464,,,,,,
Rayman Arena,04,,,01465,,,,,,
Rayman DS,07,,,01466,,,,,,
Rayman Origins,05,,,01467,,,,,,
Rayman Origins,11,,,01468,,,,,,
Rayman Raving Rabbids,05,,,01469,,,,,,
Rayman Raving Rabbids,07,,,01470,,,,,,
Rayman Raving Rabbids 2,05,,,01471,,,,,,
Rayman Raving Rabbids 2,07,,,01472,,,,,,
Rayman Raving Rabbids TV Party,05,,,01473,,,,,,
Rayman: Hoodlum's Revenge,08,,,01474,,,,,,
Red Alarm,06,,,01475,,,,,,
Red Steel,05,,,01476,,,,,,
Red Steel 2,05,,,01477,,,,,,
Resident Evil,04,,,01478,,,,,,
Resident Evil,12,,,01479,,,,,,
Resident Evil - Code: Veronica,04,,,01480,,,,,,
Resident Evil 2,03,,,01481,,,,,,
Resident Evil 2,04,,,01482,,,,,,
Resident Evil 2,12,,,01483,,,,,,
Resident Evil 3: Nemesis,04,,,01484,,,,,,
Resident Evil 3: Nemesis,12,,,01485,,,,,,
Resident Evil 4,04,,,01486,,,,,,
Resident Evil 4: Wii Edition,05,,,01487,,,,,,
Resident Evil Archives: Resident Evil,05,,,01488,,,,,,
Resident Evil Archives: Resident Evil Zero,05,,,01489,,,,,,
Resident Evil Gaiden,10,,,01490,,,,,,
Resident Evil Survivor,12,,,01491,,,,,,
Resident Evil Zero,04,,,01492,,,,,,
Resident Evil: Deadly Silence,07,,,01493,,,,,,
Resident Evil: Revelations,11,,,01494,,,,,,
Resident Evil: The Darkside Chronicles,05,,,01495,,,,,,
Resident Evil: The Mercenaries 3D,11,,,01496,,,,,,
Resident Evil: The Umbrella Chronicles,05,,,01497,,,,,,
Retro City Rampage DX,11,,,01498,,,,,,
Retro City Rampage DX+,05,,,01499,,,,,,
Return of the Ninja,10,,,01500,,,,,,
Return to PopoloCrois: A Story of Seasons Fairytale,11,,,01501,,,,,,
Rhythm Heaven,07,,,01502,,,,,,
Rhythm Heaven Fever,05,,,01503,,,,,,
Rhythm Heaven Megamix,11,,,01504,,,,,,
Rhythm Tengoku,08,,,01505,,,,,,
Rhythm Thief & the Emperor's Treasure,11,,,01506,,,,,,
Ridge Racer,12,,,01507,,,,,,
Ridge Racer 3D,11,,,01508,,,,,,
Ridge Racer 64,03,,,01509,,,,,,
Ridge Racer DS,07,,,01510,,,,,,
River City Ransom,01,,,01511,,,,,,
River City Ransom EX,08,,,01512,,,,,,
River City: Knights of Justice,11,,,01513,,,,,,
River City: Rival Showdown,11,,,01514,,,,,,
River City: Tokyo Rumble,11,,,01515,,,,,,
Rocket: Robot on Wheels,03,,,01516,,,,,,
Rockman & Forte,02,,,01517,,,,,,
Rockman EXE 4.5: Real Operation,08,,,01518,,,,,,
Rockman EXE Operate Shooting Star,07,,,01519,,,,,,
Rodea the Sky Soldier,05,,,01520,,,,,,
Romancing SaGa,02,,,01521,,,,,,
Romancing SaGa 2,02,,,01522,,,,,,
Romancing SaGa 3,02,,,01523,,,,,,
Rune Factory 2: A Fantasy Harvest Moon,07,,,01524,,,,,,
Rune Factory 3: A Fantasy Harvest Moon,07,,,01525,,,,,,
Rune Factory 4,11,,,01526,,,,,,
Rune Factory Frontier,05,,,01527,,,,,,
Rune Factory: A Fantasy Harvest Moon,07,,,01528,,,,,,
Rune Factory: Tides of Destiny,05,,,01529,,,,,,
SaGa Frontier,12,,,01530,,,,,,
SaGa Frontier 2,12,,,01531,,,,,,
Sakura Samurai: Art of the Sword,11,,,01532,,,,,,
Samba de Amigo,05,,,01533,,,,,,
Samurai Warriors: Chronicles,11,,,01534,,,,,,
Samurai Warriors: Chronicles 2,11,,,01535,,,,,,
Samurai Warriors: Chronicles 3,11,,,01536,,,,,,
Scribblenauts,07,,,01537,,,,,,
Scribblenauts Unlimited,11,,,01538,,,,,,
Scribblenauts Unmasked: A DC Comics Adventure,11,,,01539,,,,,,
Secret of Evermore,02,,,01540,,,,,,
Secret of Mana,02,199308,MANA,01541,,,,,,
Secret of Mana,32,201802,MANA,01542,,,,,,
Secret of Mana,15,201802,MANA,01543,,,,,,
Secret of Mana,20,201802,MANA,01544,,,,,,
Sega 3D Classics Collection,11,,,01545,,,,,,
Shadow the Hedgehog,04,,SONIC,01546,,,,,,
Shadow the Hedgehog,13,,SONIC,01547,,,,,,
Shadow the Hedgehog,35,,SONIC,01548,,,,,,
Shadowrun,02,,,01549,,,,,,
Shakedown Hawaii,11,,,01550,,,,,,
Shakedown: Hawaii,05,,,01551,,,,,,
Shantae,10,,,01552,,,,,,
Shantae and the Pirate's Curse,11,,,01553,,,,,,
Shin Megami Tensei,02,199210,MEGAMI_TENSEI,01554,,,,,,
Shin Megami Tensei,08,200303,MEGAMI_TENSEI,01555,,,,,,
Shin Megami Tensei,12,200105,MEGAMI_TENSEI,01556,,,,,,
Shin Megami Tensei If...,02,199410,MEGAMI_TENSEI,01557,,,,,,
Shin Megami Tensei If...,12,200212,MEGAMI_TENSEI,01558,,,,,,
Shin Megami Tensei II,02,199403,MEGAMI_TENSEI,01559,,,,,,
Shin Megami Tensei II,12,200203,MEGAMI_TENSEI,01560,,,,,,
Shin Megami Tensei II,08,200309,MEGAMI_TENSEI,01561,,,,,,
Shin Megami Tensei III: HD Remaster,17,202010,MEGAMI_TENSEI,01562,,,,,,
Shin Megami Tensei III: HD Remaster,15,202010,MEGAMI_TENSEI,01563,,,,,,
Shin Megami Tensei III: HD Remaster,32,202105,MEGAMI_TENSEI,01564,,,,,,
Shin Megami Tensei III: Nocturne,13,200302,MEGAMI_TENSEI,01565,,,,,,
Shin Megami Tensei IV,11,201305,MEGAMI_TENSEI,01566,,,,,,
Shin Megami Tensei IV: Apocalypse,11,201602,MEGAMI_TENSEI,01567,,,,,,
Shin Megami Tensei V,17,202111,MEGAMI_TENSEI,01568,,,,,,
Shin Megami Tensei: Devil Summoner: Soul Hackers,11,201208,MEGAMI_TENSEI,01569,,,,,,
Shin Megami Tensei: Devil Survivor,07,200901,MEGAMI_TENSEI,01570,,,,,,
Shin Megami Tensei: Devil Survivor 2,07,201107,MEGAMI_TENSEI,01571,,,,,,
Shin Megami Tensei: Devil Survivor 2: Record Breaker,11,201501,MEGAMI_TENSEI,01572,,,,,,
Shin Megami Tensei: Devil Survivor Overclocked,11,201109,MEGAMI_TENSEI,01573,,,,,,
Shin Megami Tensei: Digital Devil Saga,13,200407,MEGAMI_TENSEI,01574,,,,,,
Shin Megami Tensei: Digital Devil Saga 2,13,200501,MEGAMI_TENSEI,01575,,,,,,
Shin Megami Tensei: Nine,35,200212,MEGAMI_TENSEI,01576,,,,,,
Shin Megami Tensei: Persona,19,200904,PERSONA,01577,,,,,,
Shin Megami Tensei: Strange Journey,07,200910,MEGAMI_TENSEI,01578,,,,,,
Shin Megami Tensei: Strange Journey Redux,11,201710,MEGAMI_TENSEI,01579,,,,,,
Shinobi 3D,11,,,01580,,,,,,
Shiren the Wanderer,05,,,01581,,,,,,
Shovel Knight,11,,,01582,,,,,,
Silent Hill,12,,,01583,,,,,,
Silent Hill: Shattered Memories,05,,,01584,,,,,,
SimCity,02,,,01585,,,,,,
SimCity DS,07,,,01586,,,,,,
Sin & Punishment: Star Successor,05,,,01587,,,,,,
Sin and Punishment,03,,,01588,,,,,,
Skate or Die,01,,,01589,,,,,,
Skate or Die 2: The Search for Double Trouble,01,,,01590,,,,,,
Skate or Die: Bad 'N Rad,09,,,01591,,,,,,
Skies of Arcadia Legends,04,,,01592,,,,,,
Skylanders: Giants,11,,,01593,,,,,,
Skylanders: Spyro's Adventure,05,,,01594,,,,,,
Skylanders: Spyro's Adventure,11,,,01595,,,,,,
Skylanders: SuperChargers Racing,11,,,01596,,,,,,
Skylanders: Swap Force,11,,,01597,,,,,,
Skylanders: Trap Team,11,,,01598,,,,,,
Snake’s Revenge,01,,,01599,,,,,,
Sniper Elite,05,,,01600,,,,,,
SNK vs. Capcom Card Fighters DS,07,,,01601,,,,,,
Soccer,01,,,01602,,,,,,
Solomon’s Key,01,,,01603,,,,,,
Sonic & All-Stars Racing Transformed,11,,SONIC,01604,,,,,,
Sonic & All-Stars Racing Transformed,14,,SONIC,01605,,,,,,
Sonic & All-Stars Racing Transformed,18,,SONIC,01606,,,,,,
Sonic & All-Stars Racing Transformed,20,,SONIC,01607,,,,,,
Sonic & All-Stars Racing Transformed,32,,SONIC,01608,,,,,,
Sonic & All-Stars Racing Transformed,37,,SONIC,01609,,,,,,
Sonic & Sega All-Stars Racing,05,,SONIC,01610,,,,,,
Sonic & Sega All-Stars Racing,07,,SONIC,01611,,,,,,
Sonic & Sega All-Stars Racing,14,,SONIC,01612,,,,,,
Sonic & Sega All-Stars Racing,32,,SONIC,01613,,,,,,
Sonic & Sega All-Stars Racing,37,,SONIC,01614,,,,,,
Sonic 06,14,,SONIC,01615,,,,,,
Sonic 06,37,,SONIC,01616,,,,,,
Sonic 3D Blast,22,,SONIC,01617,,,,,,
Sonic 3D Blast,25,,SONIC,01618,,,,,,
Sonic 3D Blast,32,,SONIC,01619,,,,,,
Sonic Advance,08,,SONIC,01620,,,,,,
Sonic Advance 2,08,,SONIC,01621,,,,,,
Sonic Advance 3,08,,SONIC,01622,,,,,,
Sonic Adventure,26,,SONIC,01623,,,,,,
Sonic Adventure 2,26,,SONIC,01624,,,,,,
Sonic Adventure 2: Battle,04,,SONIC,01625,,,,,,
Sonic Adventure 2: Battle,32,,SONIC,01626,,,,,,
Sonic Adventure DX: Director's Cut,04,,SONIC,01627,,,,,,
Sonic Adventure DX: Director's Cut,32,,SONIC,01628,,,,,,
Sonic and Knuckles,22,,SONIC,01629,,,,,,
Sonic and the Black Knight,05,,SONIC,01630,,,,,,
Sonic and the Secret Rings,05,,SONIC,01631,,,,,,
Sonic Battle,08,,SONIC,01632,,,,,,
Sonic Blast,21,,SONIC,01633,,,,,,
Sonic Blast,27,,SONIC,01634,,,,,,
Sonic Boom: Fire & Ice,11,,SONIC,01635,,,,,,
Sonic Boom: Rise of Lyric,18,,SONIC,01636,,,,,,
Sonic Boom: Shattered Crystal,11,,SONIC,01637,,,,,,
Sonic CD,23,,SONIC,01638,,,,,,
Sonic CD,32,,SONIC,01639,,,,,,
Sonic Chaos,21,,SONIC,01640,,,,,,
Sonic Chaos,27,,SONIC,01641,,,,,,
Sonic Chronicles: The Dark Brotherhood,07,,SONIC,01642,,,,,,
Sonic Classic Collection,07,,SONIC,01643,,,,,,
Sonic Colors,05,,SONIC,01644,,,,,,
Sonic Colors,07,,SONIC,01645,,,,,,
Sonic Colors Ultimate,15,,SONIC,01646,,,,,,
Sonic Colors Ultimate,17,,SONIC,01647,,,,,,
Sonic Colors Ultimate,32,,SONIC,01648,,,,,,
Sonic Colors Ultimate,40,,SONIC,01649,,,,,,
Sonic Drift,27,,SONIC,01650,,,,,,
Sonic Drift 2,27,,SONIC,01651,,,,,,
Sonic Forces,15,,SONIC,01652,,,,,,
Sonic Forces,17,,SONIC,01653,,,,,,
Sonic Forces,32,,SONIC,01654,,,,,,
Sonic Forces,40,,SONIC,01655,,,,,,
Sonic Free Riders,37,,SONIC,01656,,,,,,
Sonic Frontiers,15,,SONIC,01657,,,,,,
Sonic Frontiers,16,,SONIC,01658,,,,,,
Sonic Frontiers,17,,SONIC,01659,,,,,,
Sonic Frontiers,32,,SONIC,01660,,,,,,
Sonic Frontiers,40,,SONIC,01661,,,,,,
Sonic Frontiers,42,,SONIC,01662,,,,,,
Sonic Gems Collection,04,,SONIC,01663,,,,,,
Sonic Gems Collection,13,,SONIC,01664,,,,,,
Sonic Generations,11,,SONIC,01665,,,,,,
Sonic Generations,14,,SONIC,01666,,,,,,
Sonic Generations,32,,SONIC,01667,,,,,,
Sonic Generations,37,,SONIC,01668,,,,,,
Sonic Heroes,04,,SONIC,01669,,,,,,
Sonic Heroes,13,,SONIC,01670,,,,,,
Sonic Heroes,32,,SONIC,01671,,,,,,
Sonic Heroes,35,,SONIC,01672,,,,,,
Sonic Jam,25,,SONIC,01673,,,,,,
Sonic Labyrinth,27,,SONIC,01674,,,,,,
Sonic Lost World,11,,SONIC,01675,,,,,,
Sonic Lost World,18,,SONIC,01676,,,,,,
Sonic Lost World,32,,SONIC,01677,,,,,,
Sonic Mania,15,,SONIC,01678,,,,,,
Sonic Mania,17,,SONIC,01679,,,,,,
Sonic Mania,32,,SONIC,01680,,,,,,
Sonic Mania,40,,SONIC,01681,,,,,,
Sonic Mega Collection,04,,SONIC,01682,,,,,,
Sonic Mega Collection Plus,13,,SONIC,01683,,,,,,
Sonic Mega Collection Plus,35,,SONIC,01684,,,,,,
Sonic Origins,15,,SONIC,01685,,,,,,
Sonic Origins,16,,SONIC,01686,,,,,,
Sonic Origins,17,,SONIC,01687,,,,,,
Sonic Origins,32,,SONIC,01688,,,,,,
Sonic Origins,40,,SONIC,01689,,,,,,
Sonic Origins,42,,SONIC,01690,,,,,,
Sonic Pinball Party,08,,SONIC,01691,,,,,,
Sonic R,25,,SONIC,01692,,,,,,
Sonic R,32,,SONIC,01693,,,,,,
Sonic Riders,04,,SONIC,01694,,,,,,
Sonic Riders,13,,SONIC,01695,,,,,,
Sonic Riders,32,,SONIC,01696,,,,,,
Sonic Riders,35,,SONIC,01697,,,,,,
Sonic Riders: Zero Gravity,05,,SONIC,01698,,,,,,
Sonic Riders: Zero Gravity,13,,SONIC,01699,,,,,,
Sonic Rivals,19,,SONIC,01700,,,,,,
Sonic Rivals 2,19,,SONIC,01701,,,,,,
Sonic Rush,07,,SONIC,01702,,,,,,
Sonic Rush Adventure,07,,SONIC,01703,,,,,,
Sonic Shuffle,26,,SONIC,01704,,,,,,
Sonic Spinball,21,,SONIC,01705,,,,,,
Sonic Spinball,22,,SONIC,01706,,,,,,
Sonic Spinball,27,,SONIC,01707,,,,,,
Sonic the Hedgehog,21,,SONIC,01708,,,,,,
Sonic the Hedgehog,22,,SONIC,01709,,,,,,
Sonic the Hedgehog,27,,SONIC,01710,,,,,,
Sonic the Hedgehog 2,21,,SONIC,01711,,,,,,
Sonic the Hedgehog 2,22,,SONIC,01712,,,,,,
Sonic the Hedgehog 2,27,,SONIC,01713,,,,,,
Sonic the Hedgehog 3,22,,SONIC,01714,,,,,,
Sonic the Hedgehog 4: Episode 1,32,,SONIC,01715,,,,,,
Sonic the Hedgehog 4: Episode 1,50,,SONIC,01716,,,,,,
Sonic the Hedgehog 4: Episode 1,51,,SONIC,01717,,,,,,
Sonic the Hedgehog 4: Episode 1,51,,SONIC,01718,,,,,,
Sonic the Hedgehog 4: Episode 1,52,,SONIC,01719,,,,,,
Sonic the Hedgehog 4: Episode 1,52,,SONIC,01720,,,,,,
Sonic the Hedgehog 4: Episode 2,32,,SONIC,01721,,,,,,
Sonic the Hedgehog Genesis,08,,SONIC,01722,,,,,,
Sonic the Hedgehog Pocket Adventure,49,,SONIC,01723,,,,,,
Sonic Triple Trouble,27,,SONIC,01724,,,,,,
Sonic Unleashed,05,,SONIC,01725,,,,,,
Sonic Unleashed,13,,SONIC,01726,,,,,,
Sonic Unleashed,14,,SONIC,01727,,,,,,
Sonic Unleashed,37,,SONIC,01728,,,,,,
Soul Hackers 2,32,202208,MEGAMI_TENSEI,01729,,,,,,
Soul Hackers 2,15,202208,MEGAMI_TENSEI,01730,,,,,,
Soul Hackers 2,16,202208,MEGAMI_TENSEI,01731,,,,,,
Soul Hackers 2,40,202208,MEGAMI_TENSEI,01732,,,,,,
Soul Hackers 2,42,202208,MEGAMI_TENSEI,01733,,,,,,
SoulCalibur II,04,,,01734,,,,,,
Space Harrier 3D,11,,,01735,,,,,,
Space Invaders,02,,,01736,,,,,,
Space Invaders,09,,,01737,,,,,,
Space Invaders,10,,,01738,,,,,,
Space Station Silicon Valley,03,,,01739,,,,,,
Space Station Silicon Valley,10,,,01740,,,,,,
SpongeBob SquarePants: Battle for Bikini Bottom,04,,,01741,,,,,,
SpongeBob SquarePants: Battle for Bikini Bottom,08,,,01742,,,,,,
Spyro 2: Ripto's Rage!,12,,,01743,,,,,,
Spyro 2: Season of Flame,08,,,01744,,,,,,
Spyro 3: Year of the Dragon,12,,,01745,,,,,,
Spyro Orange: The Cortex Conspiracy,08,,,01746,,,,,,
Spyro The Dragon,12,,,01747,,,,,,
Spyro: A Hero's Tail,04,,,01748,,,,,,
Spyro: Attack of the Rhynocs,08,,,01749,,,,,,
Spyro: Enter the Dragonfly,04,,,01750,,,,,,
Spyro: Season of Ice,08,,,01751,,,,,,
Spyro: Shadow Legacy,07,,,01752,,,,,,
Stack-Up,01,,,01753,,,,,,
Star Fox,02,,STAR_FOX,01754,,,,,,
Star Fox 2,02,,STAR_FOX,01755,,,,,,
Star Fox 64,03,,STAR_FOX,01756,,,,,,
Star Fox 64 3D,11,,STAR_FOX,01757,,,,,,
Star Fox Adventures,04,,STAR_FOX,01758,,,,,,
Star Fox Command,07,,STAR_FOX,01759,,,,,,
Star Fox Guard,18,,STAR_FOX,01760,,,,,,
Star Fox Zero,18,,STAR_FOX,01761,,,,,,
Star Fox: Assault,04,,STAR_FOX,01762,,,,,,
Star Fox: Super Weekend,02,,STAR_FOX,01763,,,,,,
Star Wars Episode I: Battle for Naboo,03,,,01764,,,,,,
Star Wars Episode I: Racer,03,,,01765,,,,,,
Star Wars Episode I: Racer,10,,,01766,,,,,,
Star Wars: Rogue Squadron,03,,,01767,,,,,,
Star Wars: Shadows of the Empire,03,,,01768,,,,,,
StarTropics,01,,,01769,,,,,,
StarTropics II: Zoda’s Revenge,01,,,01770,,,,,,
SteamWorld Dig,11,,,01771,,,,,,
SteamWorld Dig 2,11,,,01772,,,,,,
SteamWorld Heist,11,,,01773,,,,,,
Steel Diver,11,,,01774,,,,,,
Steel Diver: Sub Wars,11,,,01775,,,,,,
Story of Seasons,11,,,01776,,,,,,
Story of Seasons: Trio of Towns,11,,,01777,,,,,,
Street Fighter 2010: The Final Fight,01,,,01778,,,,,,
Street Fighter Alpha 2,02,,,01779,,,,,,
Street Fighter Alpha 2,12,,,01780,,,,,,
Street Fighter Alpha 3,08,,,01781,,,,,,
Street Fighter Alpha 3,12,,,01782,,,,,,
Street Fighter Alpha: Warrior's Dreams,12,,,01783,,,,,,
Street Fighter Alpha: Warriors' Dreams,10,,,01784,,,,,,
Street Fighter Collection,12,,,01785,,,,,,
Street Fighter Collection 2,12,,,01786,,,,,,
Street Fighter EX Plus Alpha,12,,,01787,,,,,,
Street Fighter EX2 Plus,12,,,01788,,,,,,
Street Fighter II,02,,,01789,,,,,,
Street Fighter II,09,,,01790,,,,,,
Street Fighter II Turbo,02,,,01791,,,,,,
Stretchmo,11,,,01792,,,,,,
Stunt Race FX,02,,,01793,,,,,,
Style Savvy,07,,,01794,,,,,,
Style Savvy: Fashion Forward,11,,,01795,,,,,,
Style Savvy: Styling Star,11,,,01796,,,,,,
Style Savvy: Trendsetters,11,,,01797,,,,,,
Suikoden,12,,,01798,,,,,,
Suikoden II,12,,,01799,,,,,,
Suikoden Tierkreis,07,,,01800,,,,,,
Super Adventure Island,02,,,01801,,,,,,
Super Adventure Island II,02,,,01802,,,,,,
Super Bomberman,02,,,01803,,,,,,
Super Bomberman 2,02,,,01804,,,,,,
Super Bomberman 3,02,,,01805,,,,,,
Super Bomberman 4,02,,,01806,,,,,,
Super Bomberman 5,02,,,01807,,,,,,
Super Bonk,02,,,01808,,,,,,
Super Breakout,10,,,01809,,,,,,
Super Buster Bros.,02,,,01810,,,,,,
Super C,01,,,01811,,,,,,
Super Castlevania IV,02,,,01812,,,,,,
Super Double Dragon,02,,,01813,,,,,,
Super Ghouls 'n Ghosts,08,,,01814,,,,,,
Super Ghouls n Ghosts,02,,,01815,,,,,,
Super Kirby Clash,17,,KIRBY,01816,,,,,,
Super Mario 3D Land,11,,MARIO_SUPER,01817,,,,,,
Super Mario 3D World,18,,MARIO_SUPER,01818,,,,,,
Super Mario 3D World + Bowser's Fury,17,,MARIO_SUPER,01819,,,,,,
Super Mario 64,03,199606,MARIO_SUPER,01820,,,,,,
Super Mario 64: Star Road,03,201112,MARIO_HACKS,01821,HACK,Super Mario 64,,,,
Super Mario 64 DS,07,200411,MARIO_SUPER,01822,,,REMAKE,Super Mario 64,,
Super Mario 74,03,201106,MARIO_HACKS,01823,HACK,Super Mario 64,,,,
Super Mario 74: Extreme Edition,03,201212,MARIO_HACKS,01824,HACK,Super Mario 64,,,,
Super Mario 64: Last Impact,03,201609,MARIO_HACKS,01825,HACK,Super Mario 64,,,,
Super Mario 64 Land,03,201911,MARIO_HACKS,01826,HACK,Super Mario 64,,,,
Kaizo Mario 64,03,200912,MARIO_HACKS,01827,HACK,Super Mario 64,,,,
Star Revenge 1: Star Takeover,03,201209,MARIO_HACKS,01828,HACK,Super Mario 64,,,,
Star Revenge Redone,03,201302,MARIO_HACKS,01829,HACK,Super Mario 64,,,,
Star Revenge 2: (Act 2) Night of Doom,03,201307,MARIO_HACKS,01830,HACK,Super Mario 64,,,,
Star Revenge 3: Mario on An Saoire,03,201309,MARIO_HACKS,01831,HACK,Super Mario 64,,,,
Star Revenge 4: The Kedama Takeover 64,03,201403,MARIO_HACKS,01832,HACK,Super Mario 64,,,,
Star Revenge 0.5: The Unused Levels,03,201404,MARIO_HACKS,01833,HACK,Super Mario 64,,,,
Star Revenge 6: Luigi's Adventure,03,201407,MARIO_HACKS,01834,HACK,Super Mario 64,,,,
Star Revenge 6.5: Wrath of the Dim. Flower,03,201408,MARIO_HACKS,01835,HACK,Super Mario 64,,,,
Star Revenge 7: Park of Time,03,201412,MARIO_HACKS,01836,HACK,Super Mario 64,,,,
Star Revenge 7.5: Kedowser's Return,03,201503,MARIO_HACKS,01837,HACK,Super Mario 64,,,,
Star Revenge 2.5: Remnant of Doom,03,201504,MARIO_HACKS,01838,HACK,Super Mario 64,,,,
Star Revenge 1.5: Star Takeover Redone,03,201508,MARIO_HACKS,01839,HACK,Super Mario 64,,,,
Star Revenge 6.9: Luigi Lost in Time,03,201510,MARIO_HACKS,01840,HACK,Super Mario 64,,,,
Super Mario 64 Chaos Edition,03,201409,MARIO_HACKS,01841,HACK,Super Mario 64,,,,
Star Revenge 8: Scepter of Hope,03,201603,MARIO_HACKS,01842,HACK,Super Mario 64,,,,
Star Revenge 4.5: The Kedama Takeover Rewritten,03,201609,MARIO_HACKS,01843,HACK,Super Mario 64,,,,
Star Revenge 5: Neo Blue Realm,03,201612,MARIO_HACKS,01844,HACK,Super Mario 64,,,,
Star Revenge 2: (Act 1) To The Moon,03,201707,MARIO_HACKS,01845,HACK,Super Mario 64,,,,
Star Revenge 5.5: Destroyed Memories,03,201801,MARIO_HACKS,01846,HACK,Super Mario 64,,,,
Star Revenge 3.5: Vacation of Cursed Dreams,03,201811,MARIO_HACKS,01847,HACK,Super Mario 64,,,,
Star Revenge 3.9: Dreamish Block Beats,03,201901,MARIO_HACKS,01848,HACK,Super Mario 64,,,,
Star Revenge 6.25: Luigi's Adventure DX,03,201912,MARIO_HACKS,01849,HACK,Super Mario 64,,,,
Star Revenge 0: Galaxy of Origins,03,202008,MARIO_HACKS,01850,HACK,Super Mario 64,,,,
Star Revenge X: Discord Star Adventure,03,202206,MARIO_HACKS,01851,HACK,Super Mario 64,,,,
Star Revenge 4.9: Adulterated Reality ,03,202208,MARIO_HACKS,01852,HACK,Super Mario 64,,,,
Super Mario 64: The Green Stars,03,201308,MARIO_HACKS,01853,HACK,Super Mario 64,,,,
Super Mario Advance,08,,MARIO_SUPER,01854,,,,,,
Super Mario Advance 2,08,,MARIO_SUPER,01855,,,,,,
